Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,LLOC_NAIX
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,18,5,2
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,21,5,3
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,14,5,4
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,49,5,5
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,24,6,1
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,6,2
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,6,5
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,95,1,1
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,24,1,2
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,470,1,3
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,5,1,4
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,23,1,5
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,2081,2,1
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,264,2,2
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,2312,2,3
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,138,2,4
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,1693,2,5
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,2,6
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,4069,3,1
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,461,3,2
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,1157,3,3
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,109,3,4
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,1809,3,5
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,3553,4,1
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,368,4,2
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,788,4,3
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,204,4,4
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,1636,4,5
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,4,6
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,1971,5,1
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,342,5,2
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,585,5,3
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,229,5,4
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,1497,5,5
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,5,5,6
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,434,6,1
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,29,6,2
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,12,6,3
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,6,4
2022-01-01,3,Sants-Montjuïc,13,la Marina de Port,41,6,5
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,41,1,1
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,12,1,2
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,104,1,3
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,8,1,5
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,366,2,1
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,90,2,2
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,570,2,3
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,32,2,4
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,515,2,5
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,2,6
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,920,3,1
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,126,3,2
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,362,3,3
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,58,3,4
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,642,3,5
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,1149,4,1
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,169,4,2
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,337,4,3
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,106,4,4
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,638,4,5
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,4,6
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,1057,5,1
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,264,5,2
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,479,5,3
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,298,5,4
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,895,5,5
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,5,6
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,99,6,1
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,6,6,2
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,6,3
2022-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,12,6,5
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,81,1,1
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,13,1,2
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,108,1,3
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,12,1,5
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,741,2,1
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,141,2,2
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,569,2,3
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,48,2,4
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,726,2,5
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,1387,3,1
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,186,3,2
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,474,3,3
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,100,3,4
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,966,3,5
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,1578,4,1
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,245,4,2
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,418,4,3
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,209,4,4
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,1052,4,5
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,4,6
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,1559,5,1
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,502,5,2
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,744,5,3
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,567,5,4
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,1493,5,5
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,5,6
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,136,6,1
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,11,6,2
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,7,6,3
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,6,4
2022-01-01,3,Sants-Montjuïc,15,Hostafrancs,23,6,5
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,86,1,1
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,26,1,2
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,179,1,3
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,..,1,4
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,12,1,5
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,929,2,1
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,207,2,2
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,1127,2,3
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,32,2,4
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,686,2,5
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,2094,3,1
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,303,3,2
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,725,3,3
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,79,3,4
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,889,3,5
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,2543,4,1
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,353,4,2
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,507,4,3
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,148,4,4
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,928,4,5
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,..,4,6
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,2190,5,1
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,511,5,2
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,699,5,3
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,288,5,4
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,1081,5,5
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,..,5,6
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,178,6,1
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,20,6,2
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,8,6,3
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,..,6,4
2022-01-01,3,Sants-Montjuïc,16,la Bordeta,19,6,5
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,100,1,1
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,29,1,2
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,268,1,3
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,6,1,4
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,8,1,5
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,1003,2,1
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,274,2,2
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,1549,2,3
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,67,2,4
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,1008,2,5
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,2,6
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,2190,3,1
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,396,3,2
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,811,3,3
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,102,3,4
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,1592,3,5
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,2718,4,1
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,440,4,2
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,601,4,3
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,179,4,4
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,1625,4,5
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,4,6
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,2500,5,1
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,709,5,2
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,853,5,3
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,419,5,4
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,1759,5,5
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,5,6
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,176,6,1
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,25,6,2
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,8,6,3
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,6,4
2022-01-01,3,Sants-Montjuïc,17,Sants - Badal,43,6,5
2022-01-01,3,Sants-Montjuïc,18,Sants,191,1,1
2022-01-01,3,Sants-Montjuïc,18,Sants,55,1,2
2022-01-01,3,Sants-Montjuïc,18,Sants,273,1,3
2022-01-01,3,Sants-Montjuïc,18,Sants,12,1,4
2022-01-01,3,Sants-Montjuïc,18,Sants,28,1,5
2022-01-01,3,Sants-Montjuïc,18,Sants,1748,2,1
2022-01-01,3,Sants-Montjuïc,18,Sants,382,2,2
2022-01-01,3,Sants-Montjuïc,18,Sants,1509,2,3
2022-01-01,3,Sants-Montjuïc,18,Sants,182,2,4
2022-01-01,3,Sants-Montjuïc,18,Sants,1914,2,5
2022-01-01,3,Sants-Montjuïc,18,Sants,..,2,6
2022-01-01,3,Sants-Montjuïc,18,Sants,3799,3,1
2022-01-01,3,Sants-Montjuïc,18,Sants,551,3,2
2022-01-01,3,Sants-Montjuïc,18,Sants,1023,3,3
2022-01-01,3,Sants-Montjuïc,18,Sants,251,3,4
2022-01-01,3,Sants-Montjuïc,18,Sants,2761,3,5
2022-01-01,3,Sants-Montjuïc,18,Sants,4881,4,1
2022-01-01,3,Sants-Montjuïc,18,Sants,715,4,2
2022-01-01,3,Sants-Montjuïc,18,Sants,983,4,3
2022-01-01,3,Sants-Montjuïc,18,Sants,375,4,4
2022-01-01,3,Sants-Montjuïc,18,Sants,2749,4,5
2022-01-01,3,Sants-Montjuïc,18,Sants,..,4,6
2022-01-01,3,Sants-Montjuïc,18,Sants,5317,5,1
2022-01-01,3,Sants-Montjuïc,18,Sants,1561,5,2
2022-01-01,3,Sants-Montjuïc,18,Sants,1955,5,3
2022-01-01,3,Sants-Montjuïc,18,Sants,1074,5,4
2022-01-01,3,Sants-Montjuïc,18,Sants,3277,5,5
2022-01-01,3,Sants-Montjuïc,18,Sants,..,5,6
2022-01-01,3,Sants-Montjuïc,18,Sants,304,6,1
2022-01-01,3,Sants-Montjuïc,18,Sants,20,6,2
2022-01-01,3,Sants-Montjuïc,18,Sants,..,6,3
2022-01-01,3,Sants-Montjuïc,18,Sants,8,6,4
2022-01-01,3,Sants-Montjuïc,18,Sants,49,6,5
2022-01-01,4,Les Corts,19,les Corts,114,1,1
2022-01-01,4,Les Corts,19,les Corts,40,1,2
2022-01-01,4,Les Corts,19,les Corts,189,1,3
2022-01-01,4,Les Corts,19,les Corts,..,1,4
2022-01-01,4,Les Corts,19,les Corts,13,1,5
2022-01-01,4,Les Corts,19,les Corts,1272,2,1
2022-01-01,4,Les Corts,19,les Corts,415,2,2
2022-01-01,4,Les Corts,19,les Corts,1236,2,3
2022-01-01,4,Les Corts,19,les Corts,88,2,4
2022-01-01,4,Les Corts,19,les Corts,650,2,5
2022-01-01,4,Les Corts,19,les Corts,..,2,6
2022-01-01,4,Les Corts,19,les Corts,3234,3,1
2022-01-01,4,Les Corts,19,les Corts,697,3,2
2022-01-01,4,Les Corts,19,les Corts,1106,3,3
2022-01-01,4,Les Corts,19,les Corts,123,3,4
2022-01-01,4,Les Corts,19,les Corts,1133,3,5
2022-01-01,4,Les Corts,19,les Corts,6444,4,1
2022-01-01,4,Les Corts,19,les Corts,994,4,2
2022-01-01,4,Les Corts,19,les Corts,1335,4,3
2022-01-01,4,Les Corts,19,les Corts,308,4,4
2022-01-01,4,Les Corts,19,les Corts,1758,4,5
2022-01-01,4,Les Corts,19,les Corts,..,4,6
2022-01-01,4,Les Corts,19,les Corts,8875,5,1
2022-01-01,4,Les Corts,19,les Corts,2386,5,2
2022-01-01,4,Les Corts,19,les Corts,2769,5,3
2022-01-01,4,Les Corts,19,les Corts,826,5,4
2022-01-01,4,Les Corts,19,les Corts,3332,5,5
2022-01-01,4,Les Corts,19,les Corts,7,5,6
2022-01-01,4,Les Corts,19,les Corts,366,6,1
2022-01-01,4,Les Corts,19,les Corts,29,6,2
2022-01-01,4,Les Corts,19,les Corts,11,6,3
2022-01-01,4,Les Corts,19,les Corts,18,6,4
2022-01-01,4,Les Corts,19,les Corts,53,6,5
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,77,1,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,26,1,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,202,1,3
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,1,4
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,5,1,5
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,657,2,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,253,2,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,1099,2,3
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,32,2,4
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,367,2,5
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,1721,3,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,358,3,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,759,3,3
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,60,3,4
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,752,3,5
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,3,6
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,2999,4,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,583,4,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,720,4,3
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,159,4,4
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,1103,4,5
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,3955,5,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,1071,5,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,1313,5,3
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,357,5,4
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,1788,5,5
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,5,6
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,179,6,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,22,6,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,6,6,3
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,7,6,4
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,19,6,5
2022-01-01,4,Les Corts,21,Pedralbes,7,1,1
2022-01-01,4,Les Corts,21,Pedralbes,..,1,2
2022-01-01,4,Les Corts,21,Pedralbes,8,1,3
2022-01-01,4,Les Corts,21,Pedralbes,..,1,4
2022-01-01,4,Les Corts,21,Pedralbes,..,1,5
2022-01-01,4,Les Corts,21,Pedralbes,163,2,1
2022-01-01,4,Les Corts,21,Pedralbes,59,2,2
2022-01-01,4,Les Corts,21,Pedralbes,113,2,3
2022-01-01,4,Les Corts,21,Pedralbes,31,2,4
2022-01-01,4,Les Corts,21,Pedralbes,135,2,5
2022-01-01,4,Les Corts,21,Pedralbes,587,3,1
2022-01-01,4,Les Corts,21,Pedralbes,123,3,2
2022-01-01,4,Les Corts,21,Pedralbes,188,3,3
2022-01-01,4,Les Corts,21,Pedralbes,43,3,4
2022-01-01,4,Les Corts,21,Pedralbes,210,3,5
2022-01-01,4,Les Corts,21,Pedralbes,1523,4,1
2022-01-01,4,Les Corts,21,Pedralbes,248,4,2
2022-01-01,4,Les Corts,21,Pedralbes,318,4,3
2022-01-01,4,Les Corts,21,Pedralbes,127,4,4
2022-01-01,4,Les Corts,21,Pedralbes,390,4,5
2022-01-01,4,Les Corts,21,Pedralbes,..,4,6
2022-01-01,4,Les Corts,21,Pedralbes,2533,5,1
2022-01-01,4,Les Corts,21,Pedralbes,612,5,2
2022-01-01,4,Les Corts,21,Pedralbes,794,5,3
2022-01-01,4,Les Corts,21,Pedralbes,371,5,4
2022-01-01,4,Les Corts,21,Pedralbes,998,5,5
2022-01-01,4,Les Corts,21,Pedralbes,149,6,1
2022-01-01,4,Les Corts,21,Pedralbes,16,6,2
2022-01-01,4,Les Corts,21,Pedralbes,9,6,3
2022-01-01,4,Les Corts,21,Pedralbes,14,6,4
2022-01-01,4,Les Corts,21,Pedralbes,34,6,5
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",6,1,1
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",..,1,2
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",24,1,3
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",..,1,5
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",168,2,1
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",35,2,2
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",90,2,3
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",24,2,4
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",43,2,5
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",427,3,1
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",50,3,2
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",63,3,3
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",37,3,4
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",66,3,5
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",696,4,1
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",91,4,2
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",85,4,3
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",64,4,4
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",119,4,5
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",893,5,1
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",175,5,2
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",158,5,3
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",194,5,4
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",324,5,5
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",63,6,1
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",10,6,2
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",..,6,3
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",6,6,4
2022-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",9,6,5
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,33,1,1
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,21,1,2
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,67,1,3
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,1,4
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,1,5
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,533,2,1
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,159,2,2
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,280,2,3
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,60,2,4
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,249,2,5
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,1499,3,1
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,258,3,2
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,256,3,3
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,104,3,4
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,417,3,5
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,3,6
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,3408,4,1
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,428,4,2
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,421,4,3
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,252,4,4
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,645,4,5
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,6009,5,1
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,1124,5,2
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,1172,5,3
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,805,5,4
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,1580,5,5
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,8,5,6
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,353,6,1
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,16,6,2
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,6,6,3
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,37,6,4
2022-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,37,6,5
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,15,1,1
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,1,2
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,10,1,3
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,1,5
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,220,2,1
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,59,2,2
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,120,2,3
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,2,4
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,131,2,5
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,834,3,1
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,132,3,2
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,149,3,3
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,31,3,4
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,226,3,5
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,2550,4,1
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,288,4,2
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,297,4,3
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,106,4,4
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,378,4,5
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,4327,5,1
2022-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,807,5,2
