"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Durada_atur","Nombre"
2022,2,7,"Horta-Guinardó",33,"el Baix Guinardó","De 6 a 12 mesos",62
2022,2,7,"Horta-Guinardó",34,"Can Baró","De 6 a 12 mesos",21
2022,2,7,"Horta-Guinardó",35,"el Guinardó","De 6 a 12 mesos",118
2022,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","De 6 a 12 mesos",32
2022,2,7,"Horta-Guinardó",37,"el Carmel","De 6 a 12 mesos",108
2022,2,7,"Horta-Guinardó",38,"la Teixonera","De 6 a 12 mesos",38
2022,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","De 6 a 12 mesos",24
2022,2,7,"Horta-Guinardó",40,"Montbau","De 6 a 12 mesos",17
2022,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","De 6 a 12 mesos",18
2022,2,7,"Horta-Guinardó",42,"la Clota","De 6 a 12 mesos",1
2022,2,7,"Horta-Guinardó",43,"Horta","De 6 a 12 mesos",96
2022,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","De 6 a 12 mesos",88
2022,2,8,"Nou Barris",45,"Porta","De 6 a 12 mesos",81
2022,2,8,"Nou Barris",46,"el Turó de la Peira","De 6 a 12 mesos",57
2022,2,8,"Nou Barris",47,"Can Peguera","De 6 a 12 mesos",8
2022,2,8,"Nou Barris",48,"la Guineueta","De 6 a 12 mesos",60
2022,2,8,"Nou Barris",49,"Canyelles","De 6 a 12 mesos",29
2022,2,8,"Nou Barris",50,"les Roquetes","De 6 a 12 mesos",64
2022,2,8,"Nou Barris",51,"Verdun","De 6 a 12 mesos",49
2022,2,8,"Nou Barris",52,"la Prosperitat","De 6 a 12 mesos",91
2022,2,8,"Nou Barris",53,"la Trinitat Nova","De 6 a 12 mesos",46
2022,2,8,"Nou Barris",54,"Torre Baró","De 6 a 12 mesos",13
2022,2,8,"Nou Barris",55,"Ciutat Meridiana","De 6 a 12 mesos",67
2022,2,8,"Nou Barris",56,"Vallbona","De 6 a 12 mesos",8
2022,2,9,"Sant Andreu",57,"la Trinitat Vella","De 6 a 12 mesos",62
2022,2,9,"Sant Andreu",58,"Baró de Viver","De 6 a 12 mesos",8
2022,2,9,"Sant Andreu",59,"el Bon Pastor","De 6 a 12 mesos",46
2022,2,9,"Sant Andreu",60,"Sant Andreu","De 6 a 12 mesos",184
2022,2,9,"Sant Andreu",61,"la Sagrera","De 6 a 12 mesos",89
2022,2,9,"Sant Andreu",62,"el Congrés i els Indians","De 6 a 12 mesos",43
2022,2,9,"Sant Andreu",63,"Navas","De 6 a 12 mesos",68
2022,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","De 6 a 12 mesos",113
2022,2,10,"Sant Martí",65,"el Clot","De 6 a 12 mesos",76
2022,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","De 6 a 12 mesos",37
2022,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","De 6 a 12 mesos",27
2022,2,10,"Sant Martí",68,"el Poblenou","De 6 a 12 mesos",91
2022,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","De 6 a 12 mesos",52
2022,2,10,"Sant Martí",70,"el Besòs i el Maresme","De 6 a 12 mesos",118
2022,2,10,"Sant Martí",71,"Provençals del Poblenou","De 6 a 12 mesos",63
2022,2,10,"Sant Martí",72,"Sant Martí de Provençals","De 6 a 12 mesos",82
2022,2,10,"Sant Martí",73,"la Verneda i la Pau","De 6 a 12 mesos",92
2022,2,99,"No consta",99,"No consta","De 6 a 12 mesos",9
2022,2,1,"Ciutat Vella",1,"el Raval","Més de 12 mesos",1405
2022,2,1,"Ciutat Vella",2,"el Barri Gòtic","Més de 12 mesos",383
2022,2,1,"Ciutat Vella",3,"la Barceloneta","Més de 12 mesos",390
2022,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Més de 12 mesos",543
2022,2,2,"Eixample",5,"el Fort Pienc","Més de 12 mesos",479
2022,2,2,"Eixample",6,"la Sagrada Família","Més de 12 mesos",806
2022,2,2,"Eixample",7,"la Dreta de l'Eixample","Més de 12 mesos",503
2022,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Més de 12 mesos",524
2022,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Més de 12 mesos",844
2022,2,2,"Eixample",10,"Sant Antoni","Més de 12 mesos",600
2022,2,3,"Sants-Montjuïc",11,"el Poble Sec","Més de 12 mesos",854
2022,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Més de 12 mesos",51
2022,2,3,"Sants-Montjuïc",13,"la Marina de Port","Més de 12 mesos",852
2022,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Més de 12 mesos",220
2022,2,3,"Sants-Montjuïc",15,"Hostafrancs","Més de 12 mesos",294
2022,2,3,"Sants-Montjuïc",16,"la Bordeta","Més de 12 mesos",345
2022,2,3,"Sants-Montjuïc",17,"Sants - Badal","Més de 12 mesos",370
2022,2,3,"Sants-Montjuïc",18,"Sants","Més de 12 mesos",702
2022,2,4,"Les Corts",19,"les Corts","Més de 12 mesos",702
2022,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Més de 12 mesos",366
2022,2,4,"Les Corts",21,"Pedralbes","Més de 12 mesos",91
2022,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Més de 12 mesos",42
2022,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Més de 12 mesos",204
2022,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Més de 12 mesos",161
2022,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Més de 12 mesos",245
2022,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Més de 12 mesos",388
2022,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Més de 12 mesos",364
2022,2,6,"Gràcia",28,"Vallcarca i els Penitents","Més de 12 mesos",252
2022,2,6,"Gràcia",29,"el Coll","Més de 12 mesos",102
2022,2,6,"Gràcia",30,"la Salut","Més de 12 mesos",222
2022,2,6,"Gràcia",31,"la Vila de Gràcia","Més de 12 mesos",747
2022,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Més de 12 mesos",539
2022,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Més de 12 mesos",421
2022,2,7,"Horta-Guinardó",34,"Can Baró","Més de 12 mesos",160
2022,2,7,"Horta-Guinardó",35,"el Guinardó","Més de 12 mesos",684
2022,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Més de 12 mesos",219
2022,2,7,"Horta-Guinardó",37,"el Carmel","Més de 12 mesos",747
2022,2,7,"Horta-Guinardó",38,"la Teixonera","Més de 12 mesos",239
2022,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Més de 12 mesos",147
2022,2,7,"Horta-Guinardó",40,"Montbau","Més de 12 mesos",106
2022,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Més de 12 mesos",113
2022,2,7,"Horta-Guinardó",42,"la Clota","Més de 12 mesos",8
2022,2,7,"Horta-Guinardó",43,"Horta","Més de 12 mesos",633
2022,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Més de 12 mesos",597
2022,2,8,"Nou Barris",45,"Porta","Més de 12 mesos",603
2022,2,8,"Nou Barris",46,"el Turó de la Peira","Més de 12 mesos",367
2022,2,8,"Nou Barris",47,"Can Peguera","Més de 12 mesos",52
2022,2,8,"Nou Barris",48,"la Guineueta","Més de 12 mesos",431
2022,2,8,"Nou Barris",49,"Canyelles","Més de 12 mesos",210
2022,2,8,"Nou Barris",50,"les Roquetes","Més de 12 mesos",456
2022,2,8,"Nou Barris",51,"Verdun","Més de 12 mesos",349
2022,2,8,"Nou Barris",52,"la Prosperitat","Més de 12 mesos",677
2022,2,8,"Nou Barris",53,"la Trinitat Nova","Més de 12 mesos",302
2022,2,8,"Nou Barris",54,"Torre Baró","Més de 12 mesos",84
2022,2,8,"Nou Barris",55,"Ciutat Meridiana","Més de 12 mesos",436
2022,2,8,"Nou Barris",56,"Vallbona","Més de 12 mesos",51
2022,2,9,"Sant Andreu",57,"la Trinitat Vella","Més de 12 mesos",404
2022,2,9,"Sant Andreu",58,"Baró de Viver","Més de 12 mesos",56
2022,2,9,"Sant Andreu",59,"el Bon Pastor","Més de 12 mesos",317
2022,2,9,"Sant Andreu",60,"Sant Andreu","Més de 12 mesos",1283
2022,2,9,"Sant Andreu",61,"la Sagrera","Més de 12 mesos",541
2022,2,9,"Sant Andreu",62,"el Congrés i els Indians","Més de 12 mesos",263
2022,2,9,"Sant Andreu",63,"Navas","Més de 12 mesos",405
2022,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Més de 12 mesos",767
2022,2,10,"Sant Martí",65,"el Clot","Més de 12 mesos",570
2022,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Més de 12 mesos",286
2022,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Més de 12 mesos",167
2022,2,10,"Sant Martí",68,"el Poblenou","Més de 12 mesos",588
2022,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Més de 12 mesos",310
2022,2,10,"Sant Martí",70,"el Besòs i el Maresme","Més de 12 mesos",714
2022,2,10,"Sant Martí",71,"Provençals del Poblenou","Més de 12 mesos",472
2022,2,10,"Sant Martí",72,"Sant Martí de Provençals","Més de 12 mesos",649
2022,2,10,"Sant Martí",73,"la Verneda i la Pau","Més de 12 mesos",734
2022,2,99,"No consta",99,"No consta","Més de 12 mesos",35
2022,3,1,"Ciutat Vella",1,"el Raval","Fins a 6 mesos",1414
2022,3,1,"Ciutat Vella",2,"el Barri Gòtic","Fins a 6 mesos",392
2022,3,1,"Ciutat Vella",3,"la Barceloneta","Fins a 6 mesos",403
2022,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Fins a 6 mesos",554
2022,3,2,"Eixample",5,"el Fort Pienc","Fins a 6 mesos",506
2022,3,2,"Eixample",6,"la Sagrada Família","Fins a 6 mesos",797
2022,3,2,"Eixample",7,"la Dreta de l'Eixample","Fins a 6 mesos",552
2022,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Fins a 6 mesos",602
2022,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Fins a 6 mesos",844
2022,3,2,"Eixample",10,"Sant Antoni","Fins a 6 mesos",625
2022,3,3,"Sants-Montjuïc",11,"el Poble Sec","Fins a 6 mesos",846
2022,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Fins a 6 mesos",40
2022,3,3,"Sants-Montjuïc",13,"la Marina de Port","Fins a 6 mesos",649
2022,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Fins a 6 mesos",213
2022,3,3,"Sants-Montjuïc",15,"Hostafrancs","Fins a 6 mesos",289
2022,3,3,"Sants-Montjuïc",16,"la Bordeta","Fins a 6 mesos",339
2022,3,3,"Sants-Montjuïc",17,"Sants - Badal","Fins a 6 mesos",347
2022,3,3,"Sants-Montjuïc",18,"Sants","Fins a 6 mesos",678
2022,3,4,"Les Corts",19,"les Corts","Fins a 6 mesos",679
2022,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Fins a 6 mesos",343
2022,3,4,"Les Corts",21,"Pedralbes","Fins a 6 mesos",86
2022,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Fins a 6 mesos",38
2022,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Fins a 6 mesos",190
2022,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Fins a 6 mesos",147
2022,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Fins a 6 mesos",219
2022,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Fins a 6 mesos",425
2022,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Fins a 6 mesos",380
2022,3,6,"Gràcia",28,"Vallcarca i els Penitents","Fins a 6 mesos",240
2022,3,6,"Gràcia",29,"el Coll","Fins a 6 mesos",99
2022,3,6,"Gràcia",30,"la Salut","Fins a 6 mesos",203
2022,3,6,"Gràcia",31,"la Vila de Gràcia","Fins a 6 mesos",855
2022,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Fins a 6 mesos",509
2022,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Fins a 6 mesos",390
2022,3,7,"Horta-Guinardó",34,"Can Baró","Fins a 6 mesos",145
2022,3,7,"Horta-Guinardó",35,"el Guinardó","Fins a 6 mesos",639
2022,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Fins a 6 mesos",187
2022,3,7,"Horta-Guinardó",37,"el Carmel","Fins a 6 mesos",637
2022,3,7,"Horta-Guinardó",38,"la Teixonera","Fins a 6 mesos",209
2022,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Fins a 6 mesos",129
2022,3,7,"Horta-Guinardó",40,"Montbau","Fins a 6 mesos",94
2022,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Fins a 6 mesos",100
2022,3,7,"Horta-Guinardó",42,"la Clota","Fins a 6 mesos",7
2022,3,7,"Horta-Guinardó",43,"Horta","Fins a 6 mesos",564
2022,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Fins a 6 mesos",527
2022,3,8,"Nou Barris",45,"Porta","Fins a 6 mesos",497
2022,3,8,"Nou Barris",46,"el Turó de la Peira","Fins a 6 mesos",337
2022,3,8,"Nou Barris",47,"Can Peguera","Fins a 6 mesos",46
2022,3,8,"Nou Barris",48,"la Guineueta","Fins a 6 mesos",353
2022,3,8,"Nou Barris",49,"Canyelles","Fins a 6 mesos",172
2022,3,8,"Nou Barris",50,"les Roquetes","Fins a 6 mesos",373
2022,3,8,"Nou Barris",51,"Verdun","Fins a 6 mesos",286
2022,3,8,"Nou Barris",52,"la Prosperitat","Fins a 6 mesos",558
2022,3,8,"Nou Barris",53,"la Trinitat Nova","Fins a 6 mesos",271
2022,3,8,"Nou Barris",54,"Torre Baró","Fins a 6 mesos",76
2022,3,8,"Nou Barris",55,"Ciutat Meridiana","Fins a 6 mesos",394
2022,3,8,"Nou Barris",56,"Vallbona","Fins a 6 mesos",46
2022,3,9,"Sant Andreu",57,"la Trinitat Vella","Fins a 6 mesos",365
2022,3,9,"Sant Andreu",58,"Baró de Viver","Fins a 6 mesos",45
2022,3,9,"Sant Andreu",59,"el Bon Pastor","Fins a 6 mesos",258
2022,3,9,"Sant Andreu",60,"Sant Andreu","Fins a 6 mesos",1045
2022,3,9,"Sant Andreu",61,"la Sagrera","Fins a 6 mesos",470
2022,3,9,"Sant Andreu",62,"el Congrés i els Indians","Fins a 6 mesos",229
2022,3,9,"Sant Andreu",63,"Navas","Fins a 6 mesos",356
2022,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Fins a 6 mesos",683
2022,3,10,"Sant Martí",65,"el Clot","Fins a 6 mesos",470
2022,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Fins a 6 mesos",230
2022,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Fins a 6 mesos",149
2022,3,10,"Sant Martí",68,"el Poblenou","Fins a 6 mesos",515
2022,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Fins a 6 mesos",280
2022,3,10,"Sant Martí",70,"el Besòs i el Maresme","Fins a 6 mesos",640
2022,3,10,"Sant Martí",71,"Provençals del Poblenou","Fins a 6 mesos",373
2022,3,10,"Sant Martí",72,"Sant Martí de Provençals","Fins a 6 mesos",486
2022,3,10,"Sant Martí",73,"la Verneda i la Pau","Fins a 6 mesos",548
2022,3,99,"No consta",99,"No consta","Fins a 6 mesos",39
2022,3,1,"Ciutat Vella",1,"el Raval","De 6 a 12 mesos",303
2022,3,1,"Ciutat Vella",2,"el Barri Gòtic","De 6 a 12 mesos",76
2022,3,1,"Ciutat Vella",3,"la Barceloneta","De 6 a 12 mesos",72
2022,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","De 6 a 12 mesos",99
2022,3,2,"Eixample",5,"el Fort Pienc","De 6 a 12 mesos",83
2022,3,2,"Eixample",6,"la Sagrada Família","De 6 a 12 mesos",142
2022,3,2,"Eixample",7,"la Dreta de l'Eixample","De 6 a 12 mesos",104
2022,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","De 6 a 12 mesos",92
2022,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","De 6 a 12 mesos",166
2022,3,2,"Eixample",10,"Sant Antoni","De 6 a 12 mesos",112
2022,3,3,"Sants-Montjuïc",11,"el Poble Sec","De 6 a 12 mesos",139
2022,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","De 6 a 12 mesos",8
2022,3,3,"Sants-Montjuïc",13,"la Marina de Port","De 6 a 12 mesos",125
2022,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","De 6 a 12 mesos",36
2022,3,3,"Sants-Montjuïc",15,"Hostafrancs","De 6 a 12 mesos",60
2022,3,3,"Sants-Montjuïc",16,"la Bordeta","De 6 a 12 mesos",70
2022,3,3,"Sants-Montjuïc",17,"Sants - Badal","De 6 a 12 mesos",69
2022,3,3,"Sants-Montjuïc",18,"Sants","De 6 a 12 mesos",138
2022,3,4,"Les Corts",19,"les Corts","De 6 a 12 mesos",139
2022,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","De 6 a 12 mesos",68
2022,3,4,"Les Corts",21,"Pedralbes","De 6 a 12 mesos",14
2022,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","De 6 a 12 mesos",8
2022,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","De 6 a 12 mesos",34
2022,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","De 6 a 12 mesos",31
2022,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","De 6 a 12 mesos",47
2022,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","De 6 a 12 mesos",86
2022,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","De 6 a 12 mesos",72
2022,3,6,"Gràcia",28,"Vallcarca i els Penitents","De 6 a 12 mesos",46
2022,3,6,"Gràcia",29,"el Coll","De 6 a 12 mesos",18
2022,3,6,"Gràcia",30,"la Salut","De 6 a 12 mesos",35
2022,3,6,"Gràcia",31,"la Vila de Gràcia","De 6 a 12 mesos",155
2022,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","De 6 a 12 mesos",98
2022,3,7,"Horta-Guinardó",33,"el Baix Guinardó","De 6 a 12 mesos",72
2022,3,7,"Horta-Guinardó",34,"Can Baró","De 6 a 12 mesos",25
2022,3,7,"Horta-Guinardó",35,"el Guinardó","De 6 a 12 mesos",127
2022,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","De 6 a 12 mesos",34
2022,3,7,"Horta-Guinardó",37,"el Carmel","De 6 a 12 mesos",116
2022,3,7,"Horta-Guinardó",38,"la Teixonera","De 6 a 12 mesos",49
2022,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","De 6 a 12 mesos",32
2022,3,7,"Horta-Guinardó",40,"Montbau","De 6 a 12 mesos",23
2022,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","De 6 a 12 mesos",25
2022,3,7,"Horta-Guinardó",42,"la Clota","De 6 a 12 mesos",2
2022,3,7,"Horta-Guinardó",43,"Horta","De 6 a 12 mesos",106
2022,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","De 6 a 12 mesos",102
2022,3,8,"Nou Barris",45,"Porta","De 6 a 12 mesos",99
2022,3,8,"Nou Barris",46,"el Turó de la Peira","De 6 a 12 mesos",63
2022,3,8,"Nou Barris",47,"Can Peguera","De 6 a 12 mesos",9
2022,3,8,"Nou Barris",48,"la Guineueta","De 6 a 12 mesos",65
2022,3,8,"Nou Barris",49,"Canyelles","De 6 a 12 mesos",32
2022,3,8,"Nou Barris",50,"les Roquetes","De 6 a 12 mesos",69
2022,3,8,"Nou Barris",51,"Verdun","De 6 a 12 mesos",53
2022,3,8,"Nou Barris",52,"la Prosperitat","De 6 a 12 mesos",111
2022,3,8,"Nou Barris",53,"la Trinitat Nova","De 6 a 12 mesos",52
2022,3,8,"Nou Barris",54,"Torre Baró","De 6 a 12 mesos",15
2022,3,8,"Nou Barris",55,"Ciutat Meridiana","De 6 a 12 mesos",76
2022,3,8,"Nou Barris",56,"Vallbona","De 6 a 12 mesos",9
2022,3,9,"Sant Andreu",57,"la Trinitat Vella","De 6 a 12 mesos",71
2022,3,9,"Sant Andreu",58,"Baró de Viver","De 6 a 12 mesos",9
2022,3,9,"Sant Andreu",59,"el Bon Pastor","De 6 a 12 mesos",51
2022,3,9,"Sant Andreu",60,"Sant Andreu","De 6 a 12 mesos",205
2022,3,9,"Sant Andreu",61,"la Sagrera","De 6 a 12 mesos",106
2022,3,9,"Sant Andreu",62,"el Congrés i els Indians","De 6 a 12 mesos",52
2022,3,9,"Sant Andreu",63,"Navas","De 6 a 12 mesos",79
2022,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","De 6 a 12 mesos",125
2022,3,10,"Sant Martí",65,"el Clot","De 6 a 12 mesos",90
2022,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","De 6 a 12 mesos",45
2022,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","De 6 a 12 mesos",29
2022,3,10,"Sant Martí",68,"el Poblenou","De 6 a 12 mesos",101
2022,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","De 6 a 12 mesos",56
2022,3,10,"Sant Martí",70,"el Besòs i el Maresme","De 6 a 12 mesos",128
2022,3,10,"Sant Martí",71,"Provençals del Poblenou","De 6 a 12 mesos",72
2022,3,10,"Sant Martí",72,"Sant Martí de Provençals","De 6 a 12 mesos",93
2022,3,10,"Sant Martí",73,"la Verneda i la Pau","De 6 a 12 mesos",104
2022,3,99,"No consta",99,"No consta","De 6 a 12 mesos",9
2022,3,1,"Ciutat Vella",1,"el Raval","Més de 12 mesos",1348
2022,3,1,"Ciutat Vella",2,"el Barri Gòtic","Més de 12 mesos",380
2022,3,1,"Ciutat Vella",3,"la Barceloneta","Més de 12 mesos",369
2022,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Més de 12 mesos",515
2022,3,2,"Eixample",5,"el Fort Pienc","Més de 12 mesos",456
2022,3,2,"Eixample",6,"la Sagrada Família","Més de 12 mesos",760
2022,3,2,"Eixample",7,"la Dreta de l'Eixample","Més de 12 mesos",478
2022,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Més de 12 mesos",499
2022,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Més de 12 mesos",809
2022,3,2,"Eixample",10,"Sant Antoni","Més de 12 mesos",578
2022,3,3,"Sants-Montjuïc",11,"el Poble Sec","Més de 12 mesos",825
2022,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Més de 12 mesos",50
2022,3,3,"Sants-Montjuïc",13,"la Marina de Port","Més de 12 mesos",824
2022,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Més de 12 mesos",213
2022,3,3,"Sants-Montjuïc",15,"Hostafrancs","Més de 12 mesos",284
2022,3,3,"Sants-Montjuïc",16,"la Bordeta","Més de 12 mesos",333
2022,3,3,"Sants-Montjuïc",17,"Sants - Badal","Més de 12 mesos",352
2022,3,3,"Sants-Montjuïc",18,"Sants","Més de 12 mesos",674
2022,3,4,"Les Corts",19,"les Corts","Més de 12 mesos",672
2022,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Més de 12 mesos",348
2022,3,4,"Les Corts",21,"Pedralbes","Més de 12 mesos",86
2022,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Més de 12 mesos",39
2022,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Més de 12 mesos",192
2022,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Més de 12 mesos",151
2022,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Més de 12 mesos",224
2022,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Més de 12 mesos",362
2022,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Més de 12 mesos",345
2022,3,6,"Gràcia",28,"Vallcarca i els Penitents","Més de 12 mesos",238
2022,3,6,"Gràcia",29,"el Coll","Més de 12 mesos",97
2022,3,6,"Gràcia",30,"la Salut","Més de 12 mesos",211
2022,3,6,"Gràcia",31,"la Vila de Gràcia","Més de 12 mesos",712
2022,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Més de 12 mesos",508
2022,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Més de 12 mesos",396
2022,3,7,"Horta-Guinardó",34,"Can Baró","Més de 12 mesos",152
2022,3,7,"Horta-Guinardó",35,"el Guinardó","Més de 12 mesos",652
2022,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Més de 12 mesos",206
2022,3,7,"Horta-Guinardó",37,"el Carmel","Més de 12 mesos",703
2022,3,7,"Horta-Guinardó",38,"la Teixonera","Més de 12 mesos",224
2022,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Més de 12 mesos",137
2022,3,7,"Horta-Guinardó",40,"Montbau","Més de 12 mesos",99
2022,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Més de 12 mesos",106
2022,3,7,"Horta-Guinardó",42,"la Clota","Més de 12 mesos",7
2022,3,7,"Horta-Guinardó",43,"Horta","Més de 12 mesos",595
2022,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Més de 12 mesos",563
2022,3,8,"Nou Barris",45,"Porta","Més de 12 mesos",573
2022,3,8,"Nou Barris",46,"el Turó de la Peira","Més de 12 mesos",344
2022,3,8,"Nou Barris",47,"Can Peguera","Més de 12 mesos",49
2022,3,8,"Nou Barris",48,"la Guineueta","Més de 12 mesos",413
2022,3,8,"Nou Barris",49,"Canyelles","Més de 12 mesos",201
2022,3,8,"Nou Barris",50,"les Roquetes","Més de 12 mesos",437
2022,3,8,"Nou Barris",51,"Verdun","Més de 12 mesos",335
2022,3,8,"Nou Barris",52,"la Prosperitat","Més de 12 mesos",643
2022,3,8,"Nou Barris",53,"la Trinitat Nova","Més de 12 mesos",286
2022,3,8,"Nou Barris",54,"Torre Baró","Més de 12 mesos",79
2022,3,8,"Nou Barris",55,"Ciutat Meridiana","Més de 12 mesos",412
2022,3,8,"Nou Barris",56,"Vallbona","Més de 12 mesos",48
2022,3,9,"Sant Andreu",57,"la Trinitat Vella","Més de 12 mesos",382
2022,3,9,"Sant Andreu",58,"Baró de Viver","Més de 12 mesos",54
2022,3,9,"Sant Andreu",59,"el Bon Pastor","Més de 12 mesos",308
2022,3,9,"Sant Andreu",60,"Sant Andreu","Més de 12 mesos",1245
2022,3,9,"Sant Andreu",61,"la Sagrera","Més de 12 mesos",516
2022,3,9,"Sant Andreu",62,"el Congrés i els Indians","Més de 12 mesos",251
2022,3,9,"Sant Andreu",63,"Navas","Més de 12 mesos",386
2022,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Més de 12 mesos",740
2022,3,10,"Sant Martí",65,"el Clot","Més de 12 mesos",549
2022,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Més de 12 mesos",274
