Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_DONES
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,374,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,151,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,37,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,8,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,57,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,345,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,120,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,39,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,7,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,83,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,332,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,140,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,39,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,16,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,74,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,389,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,172,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,58,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,8,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,94,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,377,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,127,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,38,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,13,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,100,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,314,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,155,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,47,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,18,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,84,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,339,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,120,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,39,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,12,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,91,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,299,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,114,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,39,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,10,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,93,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,325,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,119,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,33,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,10,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,116,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,347,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,137,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,38,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,10,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,73,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,360,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,131,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,37,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,7,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,74,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,345,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,117,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,32,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,5,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,121,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,370,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,152,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,36,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,8,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,69,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,355,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,124,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,28,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,8,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,56,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,267,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,113,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,36,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,21,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,92,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,387,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,128,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,34,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,8,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,91,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,323,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,92,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,40,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,6,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,62,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,298,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,113,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,26,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,7,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,96,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,410,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,131,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,45,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,13,5
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,72,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,252,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,106,3
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,27,4
2022-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,6,5
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9055,44,1
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9055,371,2
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9055,122,3
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9055,58,4
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9055,31,5
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9056,56,1
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9056,287,2
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9056,97,3
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9056,21,4
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9056,7,5
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9057,102,1
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9057,342,2
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9057,151,3
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9057,50,4
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9057,20,5
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9058,81,1
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9058,315,2
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9058,148,3
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9058,46,4
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9058,12,5
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9059,85,1
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9059,332,2
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9059,128,3
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9059,32,4
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9059,12,5
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9060,76,1
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9060,299,2
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9060,145,3
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9060,35,4
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9060,6,5
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9156,47,1
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9156,314,2
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9156,96,3
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9156,29,4
2022-01-01,9,Sant Andreu,61,la Sagrera,193,9156,17,5
2022-01-01,9,Sant Andreu,61,la Sagrera,194,9061,96,1
2022-01-01,9,Sant Andreu,61,la Sagrera,194,9061,348,2
2022-01-01,9,Sant Andreu,61,la Sagrera,194,9061,169,3
2022-01-01,9,Sant Andreu,61,la Sagrera,194,9061,41,4
2022-01-01,9,Sant Andreu,61,la Sagrera,194,9061,2,5
2022-01-01,9,Sant Andreu,61,la Sagrera,194,9062,94,1
2022-01-01,9,Sant Andreu,61,la Sagrera,194,9062,351,2
2022-01-01,9,Sant Andreu,61,la Sagrera,194,9062,128,3
2022-01-01,9,Sant Andreu,61,la Sagrera,194,9062,38,4
2022-01-01,9,Sant Andreu,61,la Sagrera,194,9062,12,5
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9063,77,1
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9063,277,2
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9063,107,3
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9063,26,4
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9063,7,5
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9064,48,1
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9064,266,2
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9064,97,3
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9064,37,4
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9064,8,5
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9065,100,1
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9065,441,2
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9065,187,3
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9065,66,4
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9065,25,5
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9066,94,1
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9066,355,2
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9066,128,3
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9066,30,4
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9066,9,5
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9067,68,1
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9067,331,2
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9067,125,3
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9067,49,4
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9067,20,5
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9068,70,1
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9068,387,2
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9068,132,3
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9068,30,4
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9068,9,5
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9069,47,1
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9069,225,2
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9069,81,3
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9069,32,4
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9069,7,5
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9070,110,1
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9070,418,2
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9070,151,3
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9070,40,4
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9070,20,5
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9071,84,1
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9071,416,2
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9071,168,3
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9071,63,4
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9071,19,5
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9072,85,1
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9072,342,2
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9072,125,3
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9072,41,4
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9072,14,5
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9073,67,1
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9073,345,2
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9073,118,3
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9073,47,4
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9073,14,5
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9074,110,1
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9074,368,2
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9074,163,3
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9074,39,4
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9074,14,5
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9075,90,1
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9075,306,2
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9075,143,3
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9075,44,4
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9075,15,5
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9076,114,1
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9076,348,2
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9076,130,3
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9076,40,4
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9076,11,5
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9077,101,1
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9077,391,2
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9077,156,3
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9077,41,4
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9077,9,5
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9078,84,1
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9078,313,2
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9078,134,3
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9078,40,4
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9078,14,5
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9079,98,1
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9079,370,2
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9079,161,3
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9079,35,4
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9079,12,5
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9080,62,1
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9080,324,2
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9080,130,3
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9080,27,4
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9080,6,5
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9081,115,1
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9081,388,2
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9081,148,3
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9081,61,4
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9081,14,5
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9082,117,1
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9082,404,2
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9082,178,3
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9082,66,4
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9082,17,5
2022-01-01,9,Sant Andreu,63,Navas,199,9083,85,1
2022-01-01,9,Sant Andreu,63,Navas,199,9083,369,2
2022-01-01,9,Sant Andreu,63,Navas,199,9083,162,3
2022-01-01,9,Sant Andreu,63,Navas,199,9083,47,4
2022-01-01,9,Sant Andreu,63,Navas,199,9083,11,5
2022-01-01,9,Sant Andreu,63,Navas,199,9084,93,1
2022-01-01,9,Sant Andreu,63,Navas,199,9084,404,2
2022-01-01,9,Sant Andreu,63,Navas,199,9084,150,3
2022-01-01,9,Sant Andreu,63,Navas,199,9084,40,4
2022-01-01,9,Sant Andreu,63,Navas,199,9084,15,5
2022-01-01,9,Sant Andreu,63,Navas,199,9085,106,1
2022-01-01,9,Sant Andreu,63,Navas,199,9085,377,2
2022-01-01,9,Sant Andreu,63,Navas,199,9085,181,3
2022-01-01,9,Sant Andreu,63,Navas,199,9085,53,4
2022-01-01,9,Sant Andreu,63,Navas,199,9085,10,5
2022-01-01,9,Sant Andreu,63,Navas,199,9086,73,1
2022-01-01,9,Sant Andreu,63,Navas,199,9086,322,2
2022-01-01,9,Sant Andreu,63,Navas,199,9086,140,3
2022-01-01,9,Sant Andreu,63,Navas,199,9086,41,4
2022-01-01,9,Sant Andreu,63,Navas,199,9086,18,5
2022-01-01,9,Sant Andreu,63,Navas,199,9087,51,1
2022-01-01,9,Sant Andreu,63,Navas,199,9087,307,2
2022-01-01,9,Sant Andreu,63,Navas,199,9087,130,3
2022-01-01,9,Sant Andreu,63,Navas,199,9087,33,4
2022-01-01,9,Sant Andreu,63,Navas,199,9087,5,5
2022-01-01,9,Sant Andreu,63,Navas,199,9088,116,1
2022-01-01,9,Sant Andreu,63,Navas,199,9088,470,2
2022-01-01,9,Sant Andreu,63,Navas,199,9088,169,3
2022-01-01,9,Sant Andreu,63,Navas,199,9088,58,4
2022-01-01,9,Sant Andreu,63,Navas,199,9088,19,5
2022-01-01,9,Sant Andreu,63,Navas,199,9089,105,1
2022-01-01,9,Sant Andreu,63,Navas,199,9089,355,2
2022-01-01,9,Sant Andreu,63,Navas,199,9089,124,3
2022-01-01,9,Sant Andreu,63,Navas,199,9089,51,4
2022-01-01,9,Sant Andreu,63,Navas,199,9089,14,5
2022-01-01,9,Sant Andreu,63,Navas,200,9090,84,1
2022-01-01,9,Sant Andreu,63,Navas,200,9090,389,2
2022-01-01,9,Sant Andreu,63,Navas,200,9090,121,3
2022-01-01,9,Sant Andreu,63,Navas,200,9090,37,4
2022-01-01,9,Sant Andreu,63,Navas,200,9090,17,5
2022-01-01,9,Sant Andreu,63,Navas,200,9091,72,1
2022-01-01,9,Sant Andreu,63,Navas,200,9091,416,2
2022-01-01,9,Sant Andreu,63,Navas,200,9091,182,3
2022-01-01,9,Sant Andreu,63,Navas,200,9091,51,4
2022-01-01,9,Sant Andreu,63,Navas,200,9091,17,5
2022-01-01,9,Sant Andreu,63,Navas,200,9092,79,1
2022-01-01,9,Sant Andreu,63,Navas,200,9092,459,2
2022-01-01,9,Sant Andreu,63,Navas,200,9092,170,3
2022-01-01,9,Sant Andreu,63,Navas,200,9092,43,4
2022-01-01,9,Sant Andreu,63,Navas,200,9092,10,5
2022-01-01,9,Sant Andreu,63,Navas,200,9093,76,1
2022-01-01,9,Sant Andreu,63,Navas,200,9093,298,2
2022-01-01,9,Sant Andreu,63,Navas,200,9093,128,3
2022-01-01,9,Sant Andreu,63,Navas,200,9093,25,4
2022-01-01,9,Sant Andreu,63,Navas,200,9093,11,5
2022-01-01,9,Sant Andreu,63,Navas,200,9094,112,1
2022-01-01,9,Sant Andreu,63,Navas,200,9094,467,2
2022-01-01,9,Sant Andreu,63,Navas,200,9094,165,3
2022-01-01,9,Sant Andreu,63,Navas,200,9094,51,4
2022-01-01,9,Sant Andreu,63,Navas,200,9094,18,5
2022-01-01,9,Sant Andreu,63,Navas,200,9095,123,1
2022-01-01,9,Sant Andreu,63,Navas,200,9095,465,2
2022-01-01,9,Sant Andreu,63,Navas,200,9095,201,3
2022-01-01,9,Sant Andreu,63,Navas,200,9095,59,4
2022-01-01,9,Sant Andreu,63,Navas,200,9095,19,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,120,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,352,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,136,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,34,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,20,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,137,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,433,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,155,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,42,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,10,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,106,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,382,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,140,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,31,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,15,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,95,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,354,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,142,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,51,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,13,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,70,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,414,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,128,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,46,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,18,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,121,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,445,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,159,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,54,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,13,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,77,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,337,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,111,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,28,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,5,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,124,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,469,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,141,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,36,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,14,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,127,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,406,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,153,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,36,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,6,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,127,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,443,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,148,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,41,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,13,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,83,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,283,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,113,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,31,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,8,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,106,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,425,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,143,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,51,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,16,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,89,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,347,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,113,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,38,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,13,5
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,93,1
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,356,2
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,119,3
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,42,4
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,16,5
